date,event_name,winner_side,team1_name,team2_name,team1_score,team2_score,match_url,map1_team1_startside,map1_team2_startside,map1_round1_winner,map1_round2_winner,map1_round3_winner,map1_round4_winner,map1_round5_winner,map1_round6_winner,map1_round7_winner,map1_round8_winner,map1_round9_winner,map1_round10_winner,map1_round11_winner,map1_round12_winner,map1_round13_winner,map1_round14_winner,map1_round15_winner,map1_round16_winner,map1_round17_winner,map1_round18_winner,map1_round19_winner,map1_round20_winner,map1_round21_winner,map1_round22_winner,map1_round23_winner,map1_round24_winner,map2_team1_startside,map2_team2_startside,map2_round1_winner,map2_round2_winner,map2_round3_winner,map2_round4_winner,map2_round5_winner,map2_round6_winner,map2_round7_winner,map2_round8_winner,map2_round9_winner,map2_round10_winner,map2_round11_winner,map2_round12_winner,map2_round13_winner,map2_round14_winner,map2_round15_winner,map2_round16_winner,map2_round17_winner,map2_round18_winner,map2_round19_winner,map2_round20_winner,map2_round21_winner,map2_round22_winner,map2_round23_winner,map2_round24_winner,map3_team1_startside,map3_team2_startside,map3_round1_winner,map3_round2_winner,map3_round3_winner,map3_round4_winner,map3_round5_winner,map3_round6_winner,map3_round7_winner,map3_round8_winner,map3_round9_winner,map3_round10_winner,map3_round11_winner,map3_round12_winner,map3_round13_winner,map3_round14_winner,map3_round15_winner,map3_round16_winner,map3_round17_winner,map3_round18_winner,map3_round19_winner,map3_round20_winner,map3_round21_winner,map3_round22_winner,map3_round23_winner,map3_round24_winner,map1_winner,map2_winner,map3_winner
2025-04-16T04:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,BC.Game,B8,0.0,2.0,https://www.hltv.org/matches/2381594/-,ct,t,,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-16T04:30:00Z,BLAST.tv Austin Major 2025 China Regional Qualifier,team1,Rare Atom,DogEvil,1.0,0.0,https://www.hltv.org/matches/2381554/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
2025-04-16T00:40:00Z,BLAST.tv Austin Major 2025 Oceania & SEA Regional Qualifier,team1,ex-TALON,Rooster,2.0,1.0,https://www.hltv.org/matches/2381628/-,ct,t,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,t,ct,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team1,team2,team1
2025-04-15T22:00:00Z,BLAST.tv Austin Major 2025 Oceania & SEA Regional Qualifier,team2,SemperFi,FlyQuest,0.0,2.0,https://www.hltv.org/matches/2381627/-,t,ct,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team1,team2,team2,team1,team2,team2,team2,t,ct,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T19:55:00Z,BLAST.tv Austin Major 2025 North America Regional Qualifier,team1,NRG,Nouns,2.0,0.0,https://www.hltv.org/matches/2381610/-,t,ct,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team2,team2,team1,ct,t,team1,team1,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T18:15:00Z,BLAST.tv Austin Major 2025 South America Regional Qualifier,team1,Legacy,RED Canids,2.0,0.0,https://www.hltv.org/matches/2381606/-,ct,t,team1,team1,team1,team1,team1,team1,team2,team1,team2,team1,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T17:50:00Z,BLAST.tv Austin Major 2025 North America Regional Qualifier,team1,Wildcard,Marsborne,2.0,0.0,https://www.hltv.org/matches/2381609/-,ct,t,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team2,team1,team1,team1,t,ct,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T16:10:00Z,BLAST.tv Austin Major 2025 South America Regional Qualifier,team1,Fluxo,BESTIA,2.0,0.0,https://www.hltv.org/matches/2381605/-,t,ct,,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team1,t,ct,,team1,team1,team1,team1,team2,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T14:40:00Z,BLAST.tv Austin Major 2025 North America Regional Qualifier,team1,BLUEJAYS,MIGHT,2.0,1.0,https://www.hltv.org/matches/2381608/-,ct,t,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team2,team1,team1,team2,t,ct,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,ct,t,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team1
2025-04-15T13:15:00Z,BLAST.tv Austin Major 2025 South America Regional Qualifier,team1,Sharks,Solid,2.0,1.0,https://www.hltv.org/matches/2381604/-,ct,t,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team1,team2,team1,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,ct,t,team2,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1
2025-04-15T12:00:00Z,BLAST.tv Austin Major 2025 North America Regional Qualifier,team1,Complexity,Getting Info,2.0,0.0,https://www.hltv.org/matches/2381607/-,t,ct,team1,team1,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,ct,t,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,OT,NA
2025-04-15T10:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,OG,Metizport,2.0,1.0,https://www.hltv.org/matches/2381590/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,ct,t,team1,team2,team2,team1,team2,team2,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team2,team1,team2,team1
2025-04-15T11:00:00Z,BLAST.tv Austin Major 2025 South America Regional Qualifier,team1,Imperial,ODDIK,2.0,0.0,https://www.hltv.org/matches/2381603/-,t,ct,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team1,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T11:00:00Z,Galaxy Battle 2025 Phase 1,team1,TNL,Sangal,2.0,0.0,https://www.hltv.org/matches/2381541/-,t,ct,team1,team1,team1,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team2,team2,team2,team2,ct,t,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T10:15:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,HEROIC,Nemiga,2.0,0.0,https://www.hltv.org/matches/2381591/-,ct,t,team1,team2,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team1,team1,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,OT,NA
2025-04-15T09:20:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,Astralis,ENCE,13.0,3.0,https://www.hltv.org/matches/2381589/-,ct,t,team1,team1,team1,team1,team1,team2,team1,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-15T08:35:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,9 Pandas,SAW,13.0,11.0,https://www.hltv.org/matches/2381588/-,ct,t,team2,team2,team1,team1,team1,team2,team1,team2,team2,team1,team2,team1,team2,team2,team1,team1,team1,team1,team2,team2,team1,team1,team2,team1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-15T07:30:00Z,Galaxy Battle 2025 Phase 1,team2,JANO,NAVI Junior,0.0,2.0,https://www.hltv.org/matches/2381540/-,ct,t,team1,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T07:15:00Z,BLAST.tv Austin Major 2025 Asia Regional Qualifier,team2,Gods Reign,Eruption,0.0,2.0,https://www.hltv.org/matches/2381632/-,t,ct,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T07:45:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,BetBoom,fnatic,16.0,13.0,https://www.hltv.org/matches/2381587/-,ct,t,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OT,NA,NA
2025-04-15T06:55:00Z,European Pro League Season 24,team2,ECLOT,Leo,0.0,2.0,https://www.hltv.org/matches/2381507/-,t,ct,team2,team2,team1,team1,team2,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,ct,t,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T07:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,BC.Game,BIG,14.0,16.0,https://www.hltv.org/matches/2381586/-,t,ct,,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-15T08:00:00Z,BLAST.tv Austin Major 2025 China Regional Qualifier,team1,TYLOO,DogEvil,1.0,0.0,https://www.hltv.org/matches/2381552/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
2025-04-15T04:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,B8,PARIVISION,2.0,1.0,https://www.hltv.org/matches/2381585/-,ct,t,,team1,team1,team1,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,t,ct,,team1,team1,team1,team2,team2,team1,team1,team1,team1,team2,team1,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,ct,t,,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team1,team1,team2,team2,team1,team1
2025-04-15T05:00:00Z,BLAST.tv Austin Major 2025 China Regional Qualifier,team2,Rare Atom,Lynn Vision,0.0,2.0,https://www.hltv.org/matches/2381551/-,t,ct,team1,team2,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T04:35:00Z,BLAST.tv Austin Major 2025 Asia Regional Qualifier,team2,The Huns,Chinggis Warriors,0.0,2.0,https://www.hltv.org/matches/2381631/-,t,ct,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-15T04:00:00Z,European Pro League Season 24,team1,kONO,Viperio,2.0,1.0,https://www.hltv.org/matches/2381506/-,ct,t,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team1
2025-04-15T04:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,GamerLegion,500,2.0,0.0,https://www.hltv.org/matches/2381584/-,t,ct,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-15T01:10:00Z,BLAST.tv Austin Major 2025 Oceania & SEA Regional Qualifier,team2,Rooster,FlyQuest,0.0,2.0,https://www.hltv.org/matches/2381626/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
2025-04-14T22:35:00Z,BLAST.tv Austin Major 2025 Oceania & SEA Regional Qualifier,team1,SemperFi,ex-TALON,2.0,0.0,https://www.hltv.org/matches/2381625/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
2025-04-14T15:30:00Z,Exort Series 9,team1,Insilio,RUBY,2.0,0.0,https://www.hltv.org/matches/2381659/-,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team1,team2,team1,team1,team2,team1,team2,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-14T13:30:00Z,Galaxy Battle 2025 Phase 1,team2,SINNERS,Iberian Soul,1.0,2.0,https://www.hltv.org/matches/2381537/-,ct,t,team2,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,t,ct,team1,team1,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,t,ct,team2,team1,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2
2025-04-14T14:50:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,GamerLegion,fnatic,8.0,13.0,https://www.hltv.org/matches/2381583/-,t,ct,team2,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,NA,NA
2025-04-14T14:50:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,Nemiga,BetBoom,13.0,4.0,https://www.hltv.org/matches/2381582/-,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T13:20:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,OG,9 Pandas,13.0,9.0,https://www.hltv.org/matches/2381580/-,ct,t,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T13:25:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,Astralis,PARIVISION,13.0,7.0,https://www.hltv.org/matches/2381581/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T11:30:00Z,Exort Series 9,team2,FAVBET,RUBY,0.0,2.0,https://www.hltv.org/matches/2381658/-,ct,t,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,ct,t,team2,team2,team2,team1,team2,team2,team2,team1,team2,team1,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-14T11:50:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,SAW,B8,19.0,17.0,https://www.hltv.org/matches/2381579/-,ct,t,,team2,team2,team1,team2,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T11:50:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,BC.Game,Metizport,8.0,13.0,https://www.hltv.org/matches/2381578/-,t,ct,,team1,team1,team2,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,NA,NA
2025-04-14T10:05:00Z,Galaxy Battle 2025 Phase 1,team2,Monte,ECSTATIC,0.0,2.0,https://www.hltv.org/matches/2381539/-,t,ct,team1,team1,team2,team2,team1,team2,team2,team2,team2,team1,team1,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,ct,t,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team1,team2,team2,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-14T09:30:00Z,European Pro League Season 24,team2,ENCE Academy,Johnny Speeds,0.0,2.0,https://www.hltv.org/matches/2381504/-,t,ct,team1,team2,team2,team2,team2,team1,team2,team1,team2,team1,team1,team2,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team1,team2,t,ct,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,team2,NA
2025-04-14T10:20:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,HEROIC,ENCE,13.0,6.0,https://www.hltv.org/matches/2381576/-,ct,t,team2,team1,team2,team1,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T10:20:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,BIG,500,13.0,2.0,https://www.hltv.org/matches/2381577/-,ct,t,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T08:30:00Z,Exort Series 9,team1,Insilio,RUSH B,2.0,0.0,https://www.hltv.org/matches/2381657/-,t,ct,team1,team1,team1,team1,team2,team1,team1,team1,team2,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,ct,t,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team2,team1,team1,team2,team2,team1,team1,team1,team1,team1,team2,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-14T06:30:00Z,Galaxy Battle 2025 Phase 1,team2,SKYFURY,CYBERSHOKE,1.0,2.0,https://www.hltv.org/matches/2381538/-,t,ct,team2,team2,team1,team1,team1,team1,team2,team1,team1,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,t,ct,team2,team2,team2,team1,team1,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team1,team1,team2,team1,team2,team2,t,ct,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,OT,team2
2025-04-14T08:30:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,Astralis,OG,8.0,13.0,https://www.hltv.org/matches/2381575/-,ct,t,team1,team1,team2,team1,team1,team1,team2,team2,team1,team2,team2,team1,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,NA,NA
2025-04-14T08:30:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,GamerLegion,Nemiga,7.0,13.0,https://www.hltv.org/matches/2381569/-,t,ct,team2,team2,team1,team1,team1,team2,team1,team2,team2,team2,team2,team2,team2,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,NA,NA
2025-04-14T06:30:00Z,European Pro League Season 24,team1,SINNERS,Preasy,2.0,0.0,https://www.hltv.org/matches/2381505/-,t,ct,team1,team1,team1,team2,team2,team2,team1,team2,team2,team2,team2,team2,team1,team1,team1,team1,team1,team1,team1,team1,team2,team1,team2,team2,t,ct,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team1,team2,team2,team2,team1,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,team1,NA
2025-04-14T07:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team2,SAW,BetBoom,3.0,13.0,https://www.hltv.org/matches/2381573/-,ct,t,team2,team2,team1,team2,team2,team2,team2,team2,team2,team2,team1,team2,team1,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team2,NA,NA
2025-04-14T07:00:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,BC.Game,fnatic,13.0,2.0,https://www.hltv.org/matches/2381574/-,t,ct,team1,team1,team1,team2,team1,team1,team2,team1,team1,team1,team1,team1,team1,team1,team1,team1,team2,team2,team2,team2,team2,team2,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
2025-04-14T05:30:00Z,BLAST.tv Austin Major 2025 Europe Regional Qualifier,team1,HEROIC,PARIVISION,13.0,9.0,https://www.hltv.org/matches/2381571/-,ct,t,team2,team2,team2,team2,team1,team1,team1,team2,team2,team1,team1,team1,team2,team1,team2,team1,team1,team1,team2,team1,team1,team1,team2,team2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team1,NA,NA
